"date","dpi","band_number","bird_ID","swab_id","mass","l_eye_score","r_eye_score","treatment","temp","stack","cage","scorer","swab","swabber","plasma","rbcs","smear","experiment_notes","start_time","cap_time","bleed_time","hematocrit","samplers","sampled_first","room","cap_date","Location","sex","cap_mass","trap_method","bci_intake","Intake...Quarantine.Notes","Well.1.WBC","Well.1.Phago","Well.2.Phago","Well.2.WBC","Well.3.Phago","Well.3.WBC","Well.4.WBC","Well.4.Phago","l_min","l_max","r_min","r_max","qpcr_plate","well","cq_value","quantity","log10_quantity","extraction_plate","extr_neg_cntrls","cq8","cq7","cq6","cq5","cq4","cq3","cq2","cq1","qpcr_neg_cntrls","y_inter","r2","error","elisa_od","elisa_cv","hapto_int","hapto_abs","hapto.oor","red","hapto_plate","hapto_cv","hapto_ext","inf_temp","temp_names","groups"
20221110,3,2799,"3_2799",NA,20.7,0,0,"Control","Cold","B",2,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220721,"KH","M",20.4,"FT",3,"Intake 0,0; pox 8/5 - cagemate also has pox",NA,NA,NA,NA,NA,NA,NA,NA,31.4,33.1,30.8,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221110,3,2813,"3_2813",NA,19.7,0,0,"Control","Cold","A",1,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220722,"CSH","F",19.9,"FT",3,"Intake 0,0; L eye maybe puffy, not scoreable (8/1 and 8/5)",NA,NA,NA,NA,NA,NA,NA,NA,31.5,32.8,31.6,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221110,3,2880,"3_2880",NA,19.6,0,0,"Infected","Cold","A",3,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220801,"DD","F",19.2,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,30.7,31.6,31.7,32.9,1,"G9",36.40074828,5.261727652,0.796694174,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221110,3,2892,"3_2892",NA,22,0,0,"Infected","Cold","D",3,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220803,"PH","F",20.2,"FT",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,30.2,32.4,30.6,32.8,1,"A9",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221110,3,2893,"3_2893",NA,19.6,0,0,"Control","Cold","E",3,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220803,"PH","F",19,"FT",3.5,"Intake 0,0; both eyes a little red-rimmed, housed solo - same status on 8/8, 8/10, 8/12, 8/17",NA,NA,NA,NA,NA,NA,NA,NA,30.1,31.5,30.8,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221110,3,2894,"3_2894",NA,21.1,0,0,"Infected","Cold","D",2,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220804,"KH","F",22.6,"FT",3,"Intake 0,0; left eye maybe red (8/12)? intake right eye red? - no MG developed",NA,NA,NA,NA,NA,NA,NA,NA,31.3,32.8,29.6,31.5,1,"H9",34.89025208,14.45385546,1.189036846,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221110,3,2903,"3_2903",NA,20.9,0,0,"Infected","Cold","F",4,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220805,"TRCII","M",20.4,"FT",3,"Intake 0,0; R leg pinched, perching and gripping normal",NA,NA,NA,NA,NA,NA,NA,NA,31.4,32.7,30.7,31.6,1,"C11",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221110,3,2921,"3_2921",NA,20.1,0,0,"Control","Cold","A",2,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220810,"DD","M",20.6,"MN",3.5,"Intake 0,0; pox bleeding, AB applied 8/26",NA,NA,NA,NA,NA,NA,NA,NA,30.1,31.3,30.3,32.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221110,3,2928,"3_2928",NA,20.3,0,0,"Infected","Cold","E",4,"jgl",NA,"apu",NA,NA,NA,NA,905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220810,"DD","M",20.1,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.2,32.5,32.2,33.6,1,"E9",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221110,3,2939,"3_2939",NA,19.6,0,0,"Control","Cold","B",1,"jgl",NA,"apu",NA,NA,NA,"both eyes possibly swollen? Or may be cage injury",905,NA,NA,NA,"JGL, APU, MA, ZG","ST","ST",20220812,"TRC","M",20.8,"FT",3.5,"Intake 0,0; isolated, cagemate of MG+ on 8/15; head and wing injuries - antibiotic applied 8/17",NA,NA,NA,NA,NA,NA,NA,NA,31.4,33.6,32,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221110,3,2581,"3_2581",NA,19.1,0,0,"Infected","Warm","D",2,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220602,"LH","M",19.3,"MN",3.5,"Intake 0,0; small injury on R halux, AB ointment; strange beak - developmental issue?",NA,NA,NA,NA,NA,NA,NA,NA,35.7,37.1,35.4,37.3,1,"A12",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2632,"3_2632",NA,17.5,0,0,"Control","Warm","F",1,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220617,"TRC","F",17.7,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.5,36.6,35.8,36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2648,"3_2648",NA,19.3,0,0,"Infected","Warm","C",4,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220620,"DD","F",18.6,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.2,37,35.6,36.8,1,"E11",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2690,"3_2690",NA,22.6,0,0,"Infected","Warm","E",4,"jgl",NA,"apu",NA,NA,NA,"both eyes red-rimmed",953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220628,"KH","F",19.2,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.8,36.1,35.1,36.1,1,"B12",34.86999339,14.65107902,1.194544284,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2704,"3_2704",NA,19.1,0,0,"Control","Warm","B",1,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220628,"KH","F",19.1,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,36.1,37.4,36,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2718,"3_2718",NA,22.8,0,0,"Control","Warm","A",1,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220701,"TRC","M",21.1,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.8,36.7,34.2,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2802,"3_2802",NA,19.9,0,0,"Control","Warm","D",1,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220722,"TRCII","F",20.7,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,34.5,36.2,35,36.7,1,"E12",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2842,"3_2842",NA,21.1,0,0,"Control","Warm","C",1,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220726,"DD","M",21.2,"MN",3.5,"Intake 0,0; droopy eyes 8/12, 8/17",NA,NA,NA,NA,NA,NA,NA,NA,37.5,39.3,37.1,38.2,1,"F12",39.62859395,0.607182313,0.206065144,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2846,"3_2846",NA,19.1,0,0,"Control","Warm","E",3,"jgl",NA,"apu",NA,NA,NA,"cage injury - Ab applied",953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220726,"DD","M",19.8,"MN",3,"Intake 0,0; Pox on right foot",NA,NA,NA,NA,NA,NA,NA,NA,34.9,35.7,34.7,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2847,"3_2847",NA,19.4,0,0,"Control","Warm","A",2,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220726,"DD","F",18.7,"MN",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,33.5,35.4,34.5,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2850,"3_2850",NA,18.6,0,0,"Infected","Warm","D",4,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220727,"PH","M",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.5,38.2,35.7,36.9,1,"D11",35.19224894,11.80979566,1.107542202,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2869,"3_2869",NA,19.3,0,0,"Infected","Warm","A",3,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220729,"DD","M",19.6,"MN",3,"Intake 0,0; pox L foot",NA,NA,NA,NA,NA,NA,NA,NA,34.8,35.7,35.2,36.4,1,"H10",38.92422833,0.972665539,0.295053458,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2874,"3_2874",NA,19.4,0,0,"Infected","Warm","D",3,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220801,"KH","F",19.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.7,37.2,36.2,37.7,1,"F10",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2879,"3_2879",NA,20.3,0,0,"Infected","Warm","A",4,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220801,"DD","F",21.6,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.4,37.2,35.7,36.9,1,"G11",36.39239321,5.291220065,0.798734877,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2883,"3_2883",NA,19.9,0,0,"Infected","Warm","B",4,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220801,"DD","M",21.3,"MN",3,"Intake 0,0; L eye sus but not scoreable, a bit red-rimmed (8/12). Small sore on L halluX.",NA,NA,NA,NA,NA,NA,NA,NA,34.8,36.3,34.2,36.5,1,"H11",39.29678603,0.758091549,0.245041486,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2889,"3_2889",NA,20.7,0,0,"Infected","Warm","F",2,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220803,"PH","M",18.3,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,33.7,34.6,34,35,1,"D12",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2904,"3_2904",NA,19.4,0,0,"Infected","Warm","F",3,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220805,"TRCII","M",21.4,"FT",3,"Intake 0,0; trap injury",NA,NA,NA,NA,NA,NA,NA,NA,33.8,35.3,34.2,35.1,1,"C12",31.09274579,183.3582961,2.265662686,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2906,"3_2906",NA,19.7,0,0,"Control","Warm","E",2,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220805,"TRCII","F",21,"FT",3.5,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,36.2,37.5,36.2,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2907,"3_2907",NA,19.5,0,0,"Infected","Warm","F",4,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220805,"TRCII","F",21.2,"FT",3.5,"Intake 0,0; trap injury",NA,NA,NA,NA,NA,NA,NA,NA,34.7,36.2,34.8,35.9,1,"A11",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2911,"3_2911",NA,19.4,0,0,"Control","Warm","E",1,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220808,"OL","M",19.7,"FT",3,"Intake 0,0; pox",NA,NA,NA,NA,NA,NA,NA,NA,36.7,37.9,36.5,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221110,3,2914,"3_2914",NA,19.5,0,0,"Infected","Warm","C",2,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220808,"IVT","F",20,"FT",3,"Intake 0,0; pox?",NA,NA,NA,NA,NA,NA,NA,NA,36.3,37.3,35.8,37.5,1,"B11",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2920,"3_2920",NA,20,0,0,"Infected","Warm","B",3,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220810,"DD","F",20.8,"MN",3,"Intake 0,0; eyes slightly red but not swollen (8/19, 8/22, 8/29) - no MG developed, just reddish eyes",NA,NA,NA,NA,NA,NA,NA,NA,35.3,36.9,35.5,37.4,1,"G10",NA,0,0,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2926,"3_2926",NA,19.4,0,0,"Infected","Warm","C",3,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220810,"DD","M",21.3,"MN",3.5,"Intake 0,0; L eye swollen but not scoreable on 8/15; seperated from cagemate 8/24 - no MG developed",NA,NA,NA,NA,NA,NA,NA,NA,35.8,37.3,37.2,40,1,"F11",37.6775041,2.239666218,0.510500267,1,"neg",NA,12.84196888,16.08823357,19.67959867,23.17088886,26.44244527,30.07430019,33.38760017,"neg",38.8828,0.999507156,0.017533847,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_TN","Warm","Warm Infected"
20221110,3,2929,"3_2929",NA,19.5,0,0,"Control","Warm","B",2,"jgl",NA,"apu",NA,NA,NA,NA,953,NA,NA,NA,"JGL, APU, MA, ZG","ST","TN",20220810,"DD","M",21.1,"MN",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,35.5,37.4,35.9,37.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_TN","Warm","Warm Control"
20221114,7,2573,"7_2573",NA,NA,0,0,"Control","Cold","C",2,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220530,"DD","M",19.2,"MN",3,"Intake 0,0, returned to Derring captive flock 7/22",NA,NA,NA,NA,NA,NA,NA,NA,31.9,33.4,32.4,33.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221114,7,2603,"7_2603",NA,NA,0,0,"Infected","Cold","B",3,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220610,"NEG","M",21.7,"FT",3,"Intake 0,0, returned to Derring captive flock 7/22",NA,NA,NA,NA,NA,NA,NA,NA,33,34,31.4,33.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221114,7,2623,"7_2623",NA,NA,0,0,"Infected","Cold","F",3,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220617,"CSH","M",20.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.9,34.1,31.9,32.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221114,7,2653,"7_2653",NA,NA,0,0,"Infected","Cold","B",4,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220621,"KH","M",20.8,"FT",3,"Intake 0,0 Steger; moved back to Derring 8/18",NA,NA,NA,NA,NA,NA,NA,NA,31.5,33.4,31.8,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221114,7,2655,"7_2655",NA,NA,0,0,"Infected","Cold","C",4,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220622,"BE","F",19.4,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.5,33.2,31.4,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221114,7,2667,"7_2667",NA,NA,0,0,"Control","Cold","C",1,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220622,"BE","M",20.4,"FT",3,"Intake 0,0; 17.8g on 6/27",NA,NA,NA,NA,NA,NA,NA,NA,32.4,33.7,31.9,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221114,7,2684,"7_2684",NA,NA,0,0,"Control","Cold","E",1,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220627,"IVT","F",20.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.6,33.8,32.3,34.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221114,7,2687,"7_2687",NA,NA,0,0,"Infected","Cold","D",1,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220627,"IVT","F",20.5,"FT",3,"Intake 0,0, healed head injury 7/8",NA,NA,NA,NA,NA,NA,NA,NA,31.6,33.1,31,32.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221114,7,2689,"7_2689",NA,NA,0,0,"Infected","Cold","D",4,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220627,"LN","F",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32.5,33.3,31.1,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221114,7,2741,"7_2741",NA,NA,0,0,"Infected","Cold","A",4,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220704,"SC","M",19.9,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,32,33.1,30.8,31.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
20221114,7,2750,"7_2750",NA,NA,0,0,"Control","Cold","C",3,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220706,"BE","F",19.6,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.3,32.8,30.9,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sham_ST","Cold","Cold Control"
20221114,7,2764,"7_2764",NA,NA,0,0,"Infected","Cold","F",1,"jgl",NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,"JGL, AA","TN","ST",20220711,"PH","M",21,"FT",3,"Intake 0,0",NA,NA,NA,NA,NA,NA,NA,NA,31.6,33.1,32.2,34.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_ST","Cold","Cold Infected"
